ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load,status,velocity
2026-01-23T01:01:04.896289,99,45556,32.021954,35.84394,70,0,58-45556,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:04.896289,99,11646,31.999989,36.014885,0,0,58-11646,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:04.896289,99,24926,32.02079,35.842735,288.6,0,58-24926,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:04.896289,99,11017,31.988417,35.947742,106.45,0,58-11017,10623,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:01:04.896289,99,11490,31.99926,36.01587,0,0,58-11490,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:04.896289,99,10978,31.94625,35.927128,0,0,58-10978,10635,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:01:43.547118,99,88230,31.996382,35.994347,35.7,0,58-88230,10625,N/A,🟢 MOVING,14.869478935343695
2026-01-23T01:01:43.547118,99,65058,32.022053,35.844322,70.9,0,58-65058,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,85987,32.021473,35.842613,80.59,0,58-85987,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,15417,32.021652,35.842346,54.8,0,58-15417,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,47376,31.94618,35.92732,101.4,0,58-47376,10641,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,48886,31.946209,35.9272,100.7,0,58-48886,10641,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11541,32.02076,35.842735,276.88,0,58-11541,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,55857,32.02081,35.84268,288.89,0,58-55857,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11649,32.00026,36.01486,0,0,58-11649,10622,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11718,32.000347,36.01473,0,0,58-11718,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11376,31.99965,36.0156,312.75,0,58-11376,10622,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11532,32.00054,36.014435,0,0,58-11532,10623,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,59197,31.999966,36.01457,200.7,0,58-59197,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,46750,31.946302,35.926716,99,0,58-46750,10635,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:01:43.547118,99,10984,32.00063,36.014263,0,0,58-10984,10622,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,88302,32.020935,35.842228,285.39,0,58-88302,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,56302,32.022167,35.844933,71.9,0,58-56302,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11670,32.01109,35.8707,0,0,58-11670,10618,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:01:43.547118,99,84113,31.946205,35.92721,281.2,0,58-84113,10635,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11682,32.02077,35.84274,278.17,0,58-11682,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11535,32.000534,36.014217,0,0,58-11535,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,97599,32.024364,35.852715,73.4,0,58-97599,10612,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:01:43.547118,99,90702,32.02169,35.84283,130.5,0,58-90702,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,37113,32.0215,35.842594,145.69,0,58-37113,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11005,32.00011,36.015877,0,0,58-11005,10623,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11721,32.02082,35.842693,289.05,0,58-11721,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,45556,32.021954,35.84394,70,0,58-45556,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11646,31.999989,36.014885,0,0,58-11646,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,24926,32.02079,35.842735,288.6,0,58-24926,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,11017,31.988417,35.947742,106.45,0,58-11017,10623,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:01:43.547118,99,11490,31.99926,36.01587,0,0,58-11490,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:01:43.547118,99,10978,31.94625,35.927128,0,0,58-10978,10635,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:02:28.776720,99,88230,31.99923,35.998814,60.4,0,58-88230,10625,N/A,🟢 MOVING,11.65020836269019
2026-01-23T01:02:28.776720,99,65058,32.022053,35.844322,70.9,0,58-65058,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,85987,32.021473,35.842613,80.59,0,58-85987,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,15417,32.021652,35.842346,54.8,0,58-15417,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,47376,31.94618,35.92732,101.4,0,58-47376,10641,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,48886,31.946209,35.9272,100.7,0,58-48886,10641,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11541,32.02076,35.842735,276.88,0,58-11541,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,55857,32.02081,35.84268,288.89,0,58-55857,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11649,32.00026,36.01486,0,0,58-11649,10622,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11718,32.000347,36.01473,0,0,58-11718,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11376,31.99965,36.0156,312.75,0,58-11376,10622,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11532,32.00054,36.014435,0,0,58-11532,10623,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,59197,31.999966,36.01457,200.7,0,58-59197,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,46750,31.946302,35.926716,99,0,58-46750,10635,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:02:28.776720,99,10984,32.00063,36.014263,0,0,58-10984,10622,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,88302,32.020935,35.842228,285.39,0,58-88302,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,56302,32.022167,35.844933,71.9,0,58-56302,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11670,32.01109,35.8707,0,0,58-11670,10618,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:02:28.776720,99,84113,31.946205,35.92721,281.2,0,58-84113,10635,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11682,32.02077,35.84274,278.17,0,58-11682,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11535,32.000534,36.014217,0,0,58-11535,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,97599,32.024364,35.852715,73.4,0,58-97599,10612,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:02:28.776720,99,90702,32.02169,35.84283,130.5,0,58-90702,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,37113,32.0215,35.842594,145.69,0,58-37113,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11005,32.00011,36.015877,0,0,58-11005,10623,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11721,32.02082,35.842693,289.05,0,58-11721,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,45556,32.021954,35.84394,70,0,58-45556,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11646,31.999989,36.014885,0,0,58-11646,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,24926,32.02079,35.842735,288.6,0,58-24926,10612,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,11017,31.988417,35.947742,106.45,0,58-11017,10623,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:02:28.776720,99,11490,31.99926,36.01587,0,0,58-11490,10625,N/A,🛑 PARKED (EXTREME),0.0
2026-01-23T01:02:28.776720,99,10978,31.94625,35.927128,0,0,58-10978,10635,N/A,🟡 STOPPED (BOARDING?),0.0
2026-01-23T01:03:10.341411,99,88230,31.99923,35.998814,60.4,0,58-88230,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,65058,32.022053,35.844322,70.9,0,58-65058,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,85987,32.021473,35.842613,80.59,0,58-85987,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,15417,32.021652,35.842346,54.8,0,58-15417,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,47376,31.94618,35.92732,101.4,0,58-47376,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,48886,31.946209,35.9272,100.7,0,58-48886,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11541,32.02076,35.842735,276.88,0,58-11541,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,55857,32.02081,35.84268,288.89,0,58-55857,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11649,32.00026,36.01486,0,0,58-11649,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11718,32.000347,36.01473,0,0,58-11718,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11376,31.99965,36.0156,312.75,0,58-11376,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11532,32.00054,36.014435,0,0,58-11532,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,59197,31.999966,36.01457,200.7,0,58-59197,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,46750,31.946302,35.926716,99,0,58-46750,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:10.341411,99,10984,32.00063,36.014263,0,0,58-10984,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,88302,32.020935,35.842228,285.39,0,58-88302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,56302,32.022167,35.844933,71.9,0,58-56302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11670,32.01109,35.8707,0,0,58-11670,10618,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:10.341411,99,84113,31.946205,35.92721,281.2,0,58-84113,10635,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11682,32.02077,35.84274,278.17,0,58-11682,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11535,32.000534,36.014217,0,0,58-11535,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,97599,32.024364,35.852715,73.4,0,58-97599,10612,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:10.341411,99,90702,32.02169,35.84283,130.5,0,58-90702,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,37113,32.0215,35.842594,145.69,0,58-37113,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11005,32.00011,36.015877,0,0,58-11005,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11721,32.02082,35.842693,289.05,0,58-11721,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,45556,32.021954,35.84394,70,0,58-45556,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11646,31.999989,36.014885,0,0,58-11646,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,24926,32.02079,35.842735,288.6,0,58-24926,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,11017,31.988417,35.947742,106.45,0,58-11017,10623,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:10.341411,99,11490,31.99926,36.01587,0,0,58-11490,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:10.341411,99,10978,31.94625,35.927128,0,0,58-10978,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:58.378214,99,88230,31.99923,35.998814,60.4,0,58-88230,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,65058,32.022053,35.844322,70.9,0,58-65058,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,85987,32.021473,35.842613,80.59,0,58-85987,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,15417,32.021652,35.842346,54.8,0,58-15417,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,47376,31.94618,35.92732,101.4,0,58-47376,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,48886,31.946209,35.9272,100.7,0,58-48886,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11541,32.02076,35.842735,276.88,0,58-11541,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,55857,32.02081,35.84268,288.89,0,58-55857,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11649,32.00026,36.01486,0,0,58-11649,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11718,32.000347,36.01473,0,0,58-11718,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11376,31.99965,36.0156,312.75,0,58-11376,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11532,32.00054,36.014435,0,0,58-11532,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,59197,31.999966,36.01457,200.7,0,58-59197,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,46750,31.946302,35.926716,99,0,58-46750,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:58.378214,99,10984,32.00063,36.014263,0,0,58-10984,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,88302,32.020935,35.842228,285.39,0,58-88302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,56302,32.022167,35.844933,71.9,0,58-56302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11670,32.01109,35.8707,0,0,58-11670,10618,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:58.378214,99,84113,31.946205,35.92721,281.2,0,58-84113,10635,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11682,32.02077,35.84274,278.17,0,58-11682,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11535,32.000534,36.014217,0,0,58-11535,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,97599,32.024364,35.852715,73.4,0,58-97599,10612,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:58.378214,99,90702,32.02169,35.84283,130.5,0,58-90702,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,37113,32.0215,35.842594,145.69,0,58-37113,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11005,32.00011,36.015877,0,0,58-11005,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11721,32.02082,35.842693,289.05,0,58-11721,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,45556,32.021954,35.84394,70,0,58-45556,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11646,31.999989,36.014885,0,0,58-11646,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,24926,32.02079,35.842735,288.6,0,58-24926,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,11017,31.988417,35.947742,106.45,0,58-11017,10623,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:03:58.378214,99,11490,31.99926,36.01587,0,0,58-11490,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:03:58.378214,99,10978,31.94625,35.927128,0,0,58-10978,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:04:39.162571,99,88230,31.999228,35.998814,60.4,0,58-88230,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,65058,32.022053,35.844322,70.9,0,58-65058,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,85987,32.021473,35.842613,80.59,0,58-85987,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,15417,32.021652,35.842346,54.8,0,58-15417,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,47376,31.94618,35.92732,101.4,0,58-47376,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,48886,31.946209,35.9272,100.7,0,58-48886,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11541,32.02076,35.842735,276.88,0,58-11541,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,55857,32.02081,35.84268,288.89,0,58-55857,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11649,32.00026,36.01486,0,0,58-11649,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11718,32.000347,36.01473,0,0,58-11718,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11376,31.99965,36.0156,312.75,0,58-11376,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11532,32.00054,36.014435,0,0,58-11532,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,59197,31.999966,36.01457,200.7,0,58-59197,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,46750,31.946302,35.926716,99,0,58-46750,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:04:39.162571,99,10984,32.00063,36.014263,0,0,58-10984,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,88302,32.020935,35.842228,285.39,0,58-88302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,56302,32.022167,35.844933,71.9,0,58-56302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11670,32.01109,35.8707,0,0,58-11670,10618,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:04:39.162571,99,84113,31.946205,35.92721,281.2,0,58-84113,10635,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11682,32.02077,35.84274,278.17,0,58-11682,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11535,32.000534,36.014217,0,0,58-11535,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,97599,32.024364,35.852715,73.4,0,58-97599,10612,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:04:39.162571,99,90702,32.02169,35.84283,130.5,0,58-90702,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,37113,32.0215,35.842594,145.69,0,58-37113,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11005,32.00011,36.015877,0,0,58-11005,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11721,32.02082,35.842693,289.05,0,58-11721,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,45556,32.021954,35.84394,70,0,58-45556,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11646,31.999989,36.014885,0,0,58-11646,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,24926,32.02079,35.842735,288.6,0,58-24926,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,11017,31.988417,35.947742,106.45,0,58-11017,10623,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:04:39.162571,99,11490,31.99926,36.01587,0,0,58-11490,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:04:39.162571,99,10978,31.94625,35.927128,0,0,58-10978,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:05:21.924433,99,88230,31.999228,35.998814,60.4,0,58-88230,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,65058,32.022053,35.844322,70.9,0,58-65058,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,85987,32.021473,35.842613,80.59,0,58-85987,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,15417,32.021652,35.842346,54.8,0,58-15417,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,47376,31.94618,35.92732,101.4,0,58-47376,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,48886,31.946209,35.9272,100.7,0,58-48886,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11541,32.02076,35.842735,276.88,0,58-11541,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,55857,32.02081,35.84268,288.89,0,58-55857,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11649,32.00026,36.01486,0,0,58-11649,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11718,32.000347,36.01473,0,0,58-11718,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11376,31.99965,36.0156,312.75,0,58-11376,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11532,32.00054,36.014435,0,0,58-11532,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,59197,31.999966,36.01457,200.7,0,58-59197,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,46750,31.946302,35.926716,99,0,58-46750,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:05:21.924433,99,10984,32.00063,36.014263,0,0,58-10984,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,88302,32.020935,35.842228,285.39,0,58-88302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,56302,32.022167,35.844933,71.9,0,58-56302,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11670,32.01109,35.8707,0,0,58-11670,10618,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:05:21.924433,99,84113,31.946205,35.92721,281.2,0,58-84113,10635,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11682,32.02077,35.84274,278.17,0,58-11682,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11535,32.000534,36.014217,0,0,58-11535,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,97599,32.024364,35.852715,73.4,0,58-97599,10612,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:05:21.924433,99,90702,32.02169,35.84283,130.5,0,58-90702,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,37113,32.0215,35.842594,145.69,0,58-37113,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11005,32.00011,36.015877,0,0,58-11005,10623,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11721,32.02082,35.842693,289.05,0,58-11721,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,45556,32.021954,35.84394,70,0,58-45556,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11646,31.999989,36.014885,0,0,58-11646,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,24926,32.02079,35.842735,288.6,0,58-24926,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,11017,31.988417,35.947742,106.45,0,58-11017,10623,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:05:21.924433,99,11490,31.99926,36.01587,0,0,58-11490,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:05:21.924433,99,10978,31.94625,35.927128,0,0,58-10978,10635,N/A,🟡 STOPPED (BOARDING?),0
2026-01-23T01:06:08.048487,99,88230,31.999228,35.998814,60.4,0,58-88230,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,65058,32.022053,35.844322,70.9,0,58-65058,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,85987,32.021473,35.842613,80.59,0,58-85987,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,15417,32.021652,35.842346,54.8,0,58-15417,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,47376,31.94618,35.92732,101.4,0,58-47376,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,48886,31.946209,35.9272,100.7,0,58-48886,10641,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,11541,32.02076,35.842735,276.88,0,58-11541,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,55857,32.02081,35.84268,288.89,0,58-55857,10612,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,11649,32.00026,36.01486,0,0,58-11649,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,11718,32.000347,36.01473,0,0,58-11718,10625,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,11376,31.99965,36.0156,312.75,0,58-11376,10622,N/A,🛑 PARKED (EXTREME),0
2026-01-23T01:06:08.048487,99,11532,32.00054,36.014435,0,0,58-11532,10623,N/A,🛑 PARKED (EXTREME),0
